from,to,h,prior,n_subnodes,type,name,count
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append('0' '0'))),-19.316952,10,SEQ,from_seq,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append('0' '0'))),-19.316952,10,SEQ,invert,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append('0' '0'))),-19.316952,10,SEQ,repeat,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append('0' '0'))),-19.316952,10,SEQ,append,4
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append('0' '0'))),-19.316952,10,SEQ,delete,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append('0' '0'))),-19.316952,10,SEQ,cut,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,INT,0,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,INT,1,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,INT,2,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,INT,3,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,INT,4,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,INT,5,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,INT,6,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,INT,7,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,INT,8,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,INT,9,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,INT,30,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,SEQ,1,2
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,SEQ,0,3
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,SEQ,from_seq,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,SEQ,invert,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,SEQ,repeat,1
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,SEQ,append,4
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,SEQ,delete,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') append('1' append('0' '0')))),-19.316952,10,SEQ,cut,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,INT,0,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,INT,1,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,INT,2,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,INT,3,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,INT,4,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,INT,5,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,INT,6,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,INT,7,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,INT,8,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,INT,9,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,INT,30,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,SEQ,1,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,SEQ,0,4
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,SEQ,from_seq,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,SEQ,invert,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,SEQ,repeat,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,SEQ,append,4
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,SEQ,delete,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(invert('0') '0') '1') append('0' '0'))),-21.514176,11,SEQ,cut,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,INT,0,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,INT,1,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,INT,2,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,INT,3,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,INT,4,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,INT,5,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,INT,6,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,INT,7,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,INT,8,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,INT,9,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,INT,30,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,SEQ,1,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,SEQ,0,4
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,SEQ,from_seq,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,SEQ,invert,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,SEQ,repeat,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,SEQ,append,4
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,SEQ,delete,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') invert('0')) '0') '0')),-21.514176,11,SEQ,cut,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,INT,0,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,INT,1,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,INT,2,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,INT,3,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,INT,4,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,INT,5,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,INT,6,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,INT,7,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,INT,8,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,INT,9,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,INT,30,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,SEQ,1,3
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,SEQ,0,2
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,SEQ,from_seq,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,SEQ,invert,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,SEQ,repeat,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,SEQ,append,4
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,SEQ,delete,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' '0') '1') append(invert('1') '0'))),-22.207323,11,SEQ,cut,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,INT,0,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,INT,1,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,INT,2,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,INT,3,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,INT,4,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,INT,5,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,INT,6,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,INT,7,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,INT,8,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,INT,9,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,INT,30,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,SEQ,1,2
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,SEQ,0,3
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,SEQ,from_seq,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,SEQ,invert,2
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,SEQ,repeat,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,SEQ,append,4
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,SEQ,delete,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' invert('1')) invert('0')) '0') '0')),-24.458615,12,SEQ,cut,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,INT,0,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,INT,1,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,INT,2,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,INT,3,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,INT,4,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,INT,5,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,INT,6,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,INT,7,1
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,INT,8,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,INT,9,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,INT,30,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,SEQ,1,2
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,SEQ,0,3
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,SEQ,from_seq,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,SEQ,invert,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,SEQ,repeat,1
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,SEQ,append,4
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,SEQ,delete,1
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 7))),-24.605219,12,SEQ,cut,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,INT,0,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,INT,1,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,INT,2,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,INT,3,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,INT,4,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,INT,5,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,INT,6,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,INT,7,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,INT,8,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,INT,9,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,INT,30,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,SEQ,1,2
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,SEQ,0,3
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,SEQ,from_seq,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,SEQ,invert,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,SEQ,repeat,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,SEQ,append,4
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,SEQ,delete,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append(append('1' '0') '1') delete('0' 1)) '0')),-24.605219,12,SEQ,cut,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,INT,0,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,INT,1,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,INT,2,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,INT,3,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,INT,4,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,INT,5,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,INT,6,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,INT,7,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,INT,8,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,INT,9,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,INT,30,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,SEQ,1,2
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,SEQ,0,3
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,SEQ,from_seq,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,SEQ,invert,0
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,SEQ,repeat,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,SEQ,append,4
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,SEQ,delete,1
aabaabaabaabaab,babaababaababaa,repeat(append(append(append('1' delete('0' 3)) '1') append('0' '0'))),-24.605219,12,SEQ,cut,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,INT,0,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,INT,1,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,INT,2,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,INT,3,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,INT,4,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,INT,5,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,INT,6,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,INT,7,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,INT,8,1
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,INT,9,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,INT,30,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,SEQ,1,2
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,SEQ,0,3
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,SEQ,from_seq,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,SEQ,invert,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,SEQ,repeat,1
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,SEQ,append,4
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,SEQ,delete,1
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append(append('1' '0') '0') 8))),-24.605219,12,SEQ,cut,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 4))),-24.605219,12,INT,0,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 4))),-24.605219,12,INT,1,0
aabaabaabaabaab,babaababaababaa,repeat(append(append('1' '0') delete(append('1' append('0' '0')) 4))),-24.605219,12,INT,2,0
